Conventions,G,BADC-CSV,1
title,G,uk-soil-temperature-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-201908
history,G,Created 2019-08-20
last_revised_date,G,2019-08-20
observation_station,G,paisley
historic_county_name,G,renfrewshire
midas_station_id,G,00968
location,G,55.845,-4.431
height,G,32,m
date_valid,G,2010-01-01 00:00:00,2010-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_time,t
long_name,ob_time,Date and time of observation,s
type,ob_time,char
comments,ob_time,Date and time (YYYY-MM-DD HH:MM:SS) of observation
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,q5cm_soil_temp,5cm soil temperature,degC
type,q5cm_soil_temp,float
long_name,q5cm_soil_temp_q,QC code: 5cm soil temperature,1
type,q5cm_soil_temp_q,int
long_name,q5cm_soil_temp_j,Descriptor: 5cm soil temperature,1
type,q5cm_soil_temp_j,char
long_name,q10cm_soil_temp,10cm soil temperature,degC
type,q10cm_soil_temp,float
long_name,q10cm_soil_temp_q,QC code: 10cm soil temperature,1
type,q10cm_soil_temp_q,int
long_name,q10cm_soil_temp_j,Descriptor: 10cm soil temperature,1
type,q10cm_soil_temp_j,char
long_name,q20cm_soil_temp,20cm soil temperature,degC
type,q20cm_soil_temp,float
long_name,q20cm_soil_temp_q,QC code: 20cm soil temperature,1
type,q20cm_soil_temp_q,int
long_name,q20cm_soil_temp_j,Descriptor: 20cm soil temperature,1
type,q20cm_soil_temp_j,char
long_name,q30cm_soil_temp,30cm soil temperature,degC
type,q30cm_soil_temp,float
long_name,q30cm_soil_temp_q,QC code: 30cm soil temperature,1
type,q30cm_soil_temp_q,int
long_name,q30cm_soil_temp_j,Descriptor: 30cm soil temperature,1
type,q30cm_soil_temp_j,char
long_name,q50cm_soil_temp,50cm soil temperature,degC
type,q50cm_soil_temp,float
long_name,q50cm_soil_temp_q,QC code: 50cm soil temperature,1
type,q50cm_soil_temp_q,int,
long_name,q50cm_soil_temp_j,Descriptor: 50cm soil temperature,1
type,q50cm_soil_temp_j,char
long_name,q100cm_soil_temp,100cm soil temperature,degC
type,q100cm_soil_temp,float
long_name,q100cm_soil_temp_q,QC code: 100cm soil temperature,1
type,q100cm_soil_temp_q,int
long_name,q100cm_soil_temp_j,Descriptor: 100cm soil temperature,1
type,q100cm_soil_temp_j,char
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_time,id_type,id,met_domain_name,version_num,src_id,rec_st_ind,q5cm_soil_temp,q5cm_soil_temp_q,q5cm_soil_temp_j,q10cm_soil_temp,q10cm_soil_temp_q,q10cm_soil_temp_j,q20cm_soil_temp,q20cm_soil_temp_q,q20cm_soil_temp_j,q30cm_soil_temp,q30cm_soil_temp_q,q30cm_soil_temp_j,q50cm_soil_temp,q50cm_soil_temp_q,q50cm_soil_temp_j,q100cm_soil_temp,q100cm_soil_temp_q,q100cm_soil_temp_j,meto_stmp_time,midas_stmp_etime
2010-01-20 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.6,6,NA,2010-01-20 09:22:17,0
2010-01-21 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,6,NA,NA,NA,NA,4.7,6,NA,2010-01-21 09:15:33,0
2010-01-22 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6,NA,NA,NA,NA,4.8,6,NA,2010-01-22 09:13:27,0
2010-01-23 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,4.9,6,NA,2010-01-23 12:20:52,0
2010-01-24 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,4.9,6,NA,2010-01-24 13:20:11,0
2010-01-25 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6,NA,NA,NA,NA,4.9,6,NA,2010-01-26 09:30:34,0
2010-01-26 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,6,NA,NA,NA,NA,4.9,6,NA,2010-01-26 09:32:56,0
2010-01-27 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,6,NA,NA,NA,NA,5,6,NA,2010-01-27 10:38:35,0
2010-01-28 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,5.1,6,NA,2010-01-28 12:42:36,0
2010-01-29 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,6,NA,NA,NA,NA,5.2,6,NA,2010-01-29 09:37:51,0
2010-01-30 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,5.3,6,NA,2010-01-30 11:29:07,0
2010-01-31 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6,NA,NA,NA,NA,5.3,6,NA,2010-01-31 09:47:46,0
2010-02-01 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,6,NA,NA,NA,NA,5.2,6,NA,2010-02-02 10:24:24,0
2010-02-02 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,5.1,6,NA,2010-02-02 10:27:51,0
2010-02-03 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,6,NA,NA,NA,NA,5.1,6,NA,2010-02-03 09:40:11,0
2010-02-04 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,6,NA,NA,NA,NA,5.1,6,NA,2010-02-04 09:26:52,0
2010-02-05 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,6,NA,NA,NA,NA,4.9,6,NA,2010-02-05 11:08:17,0
2010-02-06 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6,NA,NA,NA,NA,4.3,6,NA,2010-02-06 09:47:45,0
2010-02-07 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,6,NA,NA,NA,NA,4.8,6,NA,2010-02-09 16:53:11,0
2010-02-08 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,4.8,6,NA,2010-02-09 16:57:52,0
2010-02-09 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,6,NA,NA,NA,NA,5.1,6,NA,2010-02-09 17:01:02,0
2010-02-10 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,6,NA,NA,NA,NA,5,6,NA,2010-02-10 10:05:58,0
2010-02-11 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,6,NA,NA,NA,NA,5.1,6,NA,2010-02-11 09:12:43,0
2010-02-12 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,5.1,6,NA,2010-02-12 10:04:10,0
2010-02-13 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,6,NA,NA,NA,NA,5,6,NA,2010-02-13 10:07:52,0
2010-02-14 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,6,NA,NA,NA,NA,5,6,NA,2010-02-14 09:05:01,0
2010-02-15 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6,NA,NA,NA,NA,4.9,6,NA,2010-02-16 10:20:58,0
2010-02-16 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,5,6,NA,2010-02-16 10:23:28,0
2010-02-17 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,6,NA,NA,NA,NA,5.1,6,NA,2010-02-17 10:10:47,0
2010-02-18 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,6,NA,NA,NA,NA,4.2,6,NA,2010-02-18 10:12:39,0
2010-02-19 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,6,NA,NA,NA,NA,5.1,6,NA,2010-02-19 10:14:59,0
2010-02-20 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6,NA,NA,NA,NA,5.1,6,NA,2010-02-20 10:27:48,0
2010-02-21 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,5,6,NA,2010-02-21 13:32:45,0
2010-02-22 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.8,6,NA,2010-02-23 10:17:31,0
2010-02-23 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.7,6,NA,2010-02-23 10:20:23,0
2010-02-24 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.7,6,NA,2010-02-24 10:07:13,0
2010-02-25 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.5,6,NA,2010-02-25 10:10:02,0
2010-02-26 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.3,6,NA,2010-02-26 10:12:27,0
2010-02-27 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.3,6,NA,2010-02-27 11:04:25,0
2010-02-28 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.3,6,NA,2010-02-28 13:30:22,0
2010-03-01 09:00:00,DCNN,6366,DLY3208,1,968,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,6,NA,NA,NA,NA,4.2,2006,NA,2010-03-04 10:21:44,0
2010-03-02 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.2,6,NA,2010-03-02 10:22:10,0
2010-03-03 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.2,6,NA,2010-03-03 10:23:17,0
2010-03-04 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,NA,NA,NA,NA,4.2,6,NA,2010-03-04 10:13:14,0
2010-03-05 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.2,6,NA,2010-03-05 10:07:44,0
2010-03-06 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,6,NA,NA,NA,NA,4.3,6,NA,2010-03-06 10:04:28,0
2010-03-07 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,6,NA,NA,NA,NA,4.3,6,NA,2010-03-07 13:26:26,0
2010-03-08 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,6,NA,NA,NA,NA,4.4,6,NA,2010-03-09 10:52:04,0
2010-03-09 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,6,NA,NA,NA,NA,4.4,6,NA,2010-03-09 10:54:17,0
2010-03-10 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,4.6,6,NA,2010-03-10 09:31:34,0
2010-03-11 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,6,NA,NA,NA,NA,4.6,6,NA,2010-03-11 10:37:21,0
2010-03-12 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6,NA,NA,NA,NA,4.8,6,NA,2010-03-12 10:01:37,0
2010-03-13 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,6,NA,NA,NA,NA,4.8,6,NA,2010-03-13 10:46:37,0
2010-03-14 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,6,NA,NA,NA,NA,5,6,NA,2010-03-14 09:24:33,0
2010-03-15 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,6,NA,NA,NA,NA,5,6,NA,2010-03-16 10:13:40,0
2010-03-16 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,5.1,6,NA,2010-03-16 10:17:08,0
2010-03-17 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6,NA,NA,NA,NA,5.2,6,NA,2010-03-17 10:08:17,0
2010-03-18 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,NA,NA,NA,NA,5.6,6,NA,2010-03-18 10:22:50,0
2010-03-19 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,6,NA,NA,NA,NA,5.7,6,NA,2010-03-19 09:29:59,0
2010-03-20 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,6,NA,NA,NA,NA,6,6,NA,2010-03-23 10:45:25,0
2010-03-21 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,NA,NA,NA,NA,6.1,6,NA,2010-03-23 10:48:01,0
2010-03-22 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,6,NA,NA,NA,NA,6.2,6,NA,2010-03-23 10:51:17,0
2010-03-23 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,6,NA,NA,NA,NA,6.3,6,NA,2010-03-23 10:54:46,0
2010-03-24 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,6,NA,NA,NA,NA,6.8,6,NA,2010-03-24 10:17:13,0
2010-03-25 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,NA,NA,NA,NA,6.4,6,NA,2010-03-25 10:02:16,0
2010-03-26 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,6,NA,NA,NA,NA,6.5,6,NA,2010-03-26 10:03:06,0
2010-03-27 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,6,NA,NA,NA,NA,6.7,6,NA,2010-03-27 10:16:54,0
2010-03-28 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,NA,NA,6.7,6,NA,2010-03-28 12:30:08,0
2010-03-29 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,NA,NA,6.6,6,NA,2010-03-30 09:19:41,0
2010-03-30 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,6,NA,NA,NA,NA,6.5,6,NA,2010-03-30 09:23:19,0
2010-03-31 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,6,NA,NA,NA,NA,6.6,6,NA,2010-03-31 09:41:33,0
2010-04-01 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6,NA,NA,NA,NA,6.7,6,NA,2010-04-01 09:38:58,0
2010-04-02 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,6,NA,NA,NA,NA,6.7,6,NA,2010-04-02 09:42:31,0
2010-04-03 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,6.6,6,NA,2010-04-03 09:28:19,0
2010-04-04 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,NA,NA,NA,NA,6.6,6,NA,2010-04-04 12:29:08,0
2010-04-05 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6,NA,NA,NA,NA,6.7,6,NA,2010-04-05 09:41:56,0
2010-04-06 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,6,NA,NA,NA,NA,6.7,6,NA,2010-04-06 09:27:38,0
2010-04-07 09:00:00,DCNN,6366,DLY3208,1,968,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,6,NA,NA,NA,NA,6.8,6,NA,2010-04-07 09:34:03,0
