summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2010-06-30,1.9928106
2010-07-01,4.50229
2010-07-02,4.98021
2010-07-03,4.598717
2010-07-04,6.5172577
2010-07-05,4.5007396
2010-07-06,4.038883
2010-07-07,5.592216
2010-07-08,4.7720304
2010-07-09,2.8193
2010-07-10,2.2058277
2010-07-11,4.3946204
2010-07-12,1.1337191
2010-07-13,2.5164366
2010-07-14,4.0438294
2010-07-15,2.4531014
2010-07-16,4.8408933
2010-07-17,4.413555
2010-07-18,3.6470244
2010-07-19,2.969594
2010-07-20,1.2681922
2010-07-21,1.6056123
2010-07-22,1.9714262
2010-07-23,1.3526407
2010-07-24,1.9672525
2010-07-25,2.570997
2010-07-26,1.9574922
2010-07-27,2.7890759
2010-07-28,3.0831409
2010-07-29,2.4282963
2010-07-30,2.1377943
2010-07-31,3.0698044
2010-08-01,2.6358914
2010-08-02,1.527267
2010-08-03,2.5681696
2010-08-04,2.8633397
2010-08-05,2.4377482
2010-08-06,2.0408418
2010-08-07,2.3564055
2010-08-08,1.7207938
2010-08-09,2.6348038
2010-08-10,2.4027135
2010-08-11,4.030686
2010-08-12,3.7727823
2010-08-13,2.9763498
2010-08-14,1.1252933
2010-08-15,1.0247765
2010-08-16,0.86729556
2010-08-17,2.6507275
2010-08-18,1.7599587
2010-08-19,2.5963635
2010-08-20,4.5824313
2010-08-21,4.9589543
2010-08-22,2.7936108
2010-08-23,1.8196013
2010-08-24,3.8425303
2010-08-25,1.3759078
2010-08-26,1.2706125
2010-08-27,1.8239247
2010-08-28,3.9842045
2010-08-29,5.347657
2010-08-30,1.1866517
2010-08-31,0.7830969
2010-09-01,0.66506666
2010-09-02,1.3784927
2010-09-03,1.407807
2010-09-04,2.289673
2010-09-05,4.12254
2010-09-06,6.7361836
2010-09-07,4.8520074
2010-09-08,2.368878
2010-09-09,1.712489
2010-09-10,3.1659935
2010-09-11,2.6515718
2010-09-12,3.3036442
2010-09-13,5.941879
2010-09-14,6.480451
2010-09-15,6.7488103
2010-09-16,5.1071005
2010-09-17,4.168152
2010-09-18,2.5551615
2010-09-19,1.8897355
2010-09-20,2.5746338
2010-09-21,2.614187
2010-09-22,2.824645
2010-09-23,2.2715602
2010-09-24,3.4914055
2010-09-25,1.7633983
2010-09-26,0.9906578
2010-09-27,1.473455
2010-09-28,2.5639372
2010-09-29,1.5528324
2010-09-30,1.9102547
2010-10-01,4.505346
2010-10-02,3.9408412
2010-10-03,2.165926
