summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2004-06-30,3.9564672
2004-07-01,3.569219
2004-07-02,2.7610092
2004-07-03,3.1252525
2004-07-04,2.2068152
2004-07-05,2.4977615
2004-07-06,1.198247
2004-07-07,1.9962432
2004-07-08,2.6344137
2004-07-09,1.1966312
2004-07-10,1.8032174
2004-07-11,2.3576121
2004-07-12,3.0188718
2004-07-13,1.947972
2004-07-14,3.7175367
2004-07-15,1.3561518
2004-07-16,2.7039487
2004-07-17,2.3778467
2004-07-18,3.462927
2004-07-19,2.337819
2004-07-20,2.8379989
2004-07-21,3.0261238
2004-07-22,2.627174
2004-07-23,3.8522613
2004-07-24,4.565322
2004-07-25,3.3298428
2004-07-26,1.2493063
2004-07-27,1.1125195
2004-07-28,0.8954452
2004-07-29,1.6651107
2004-07-30,1.6449943
2004-07-31,0.85072374
2004-08-01,1.8579868
2004-08-02,2.6035423
2004-08-03,1.6206428
2004-08-04,1.4544809
2004-08-05,1.7850504
2004-08-06,1.8153301
2004-08-07,1.6516309
2004-08-08,4.87327
2004-08-09,1.8510971
2004-08-10,1.541665
2004-08-11,1.2570232
2004-08-12,3.480693
2004-08-13,1.6020596
2004-08-14,0.9590945
2004-08-15,2.01331
2004-08-16,1.2267501
2004-08-17,1.093906
2004-08-18,3.3961332
2004-08-19,2.069917
2004-08-20,3.1043186
2004-08-21,1.542722
2004-08-22,1.763679
2004-08-23,3.706289
2004-08-24,1.5279638
2004-08-25,2.3294454
2004-08-26,3.5266142
2004-08-27,6.0558867
2004-08-28,3.4681826
2004-08-29,5.8424726
2004-08-30,4.9707417
2004-08-31,1.5296295
2004-09-01,1.6603287
2004-09-02,2.1572583
2004-09-03,5.002523
2004-09-04,3.6086287
2004-09-05,1.3748207
2004-09-06,2.384959
2004-09-07,1.5426227
2004-09-08,1.552223
2004-09-09,1.2452521
2004-09-10,1.4059632
2004-09-11,6.11736
2004-09-12,7.0670214
2004-09-13,6.237769
2004-09-14,4.682102
2004-09-15,2.559179
2004-09-16,6.100681
2004-09-17,4.9939337
2004-09-18,6.7568135
2004-09-19,7.032901
2004-09-20,8.315856
2004-09-21,7.395749
2004-09-22,4.0957136
2004-09-23,4.485521
2004-09-24,3.086284
2004-09-25,4.1224546
2004-09-26,5.4730506
