summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2010-06-30,0.00002662037
2010-07-01,0.000078703706
2010-07-02,0.0000011574074
2010-07-03,0.000018518518
2010-07-04,0.00012731481
2010-07-05,0.0000023148148
2010-07-06,0.000046296296
2010-07-07,0
2010-07-08,0
2010-07-09,0.00007407407
2010-07-10,0.000045138888
2010-07-11,0
2010-07-12,0.0000046296295
2010-07-13,0.00007407407
2010-07-14,0.00020717592
2010-07-15,0.00014236111
2010-07-16,0.000010416667
2010-07-17,0.000008101852
2010-07-18,0.000038194445
2010-07-19,0.000020833333
2010-07-20,0.00019097222
2010-07-21,0.000108796296
2010-07-22,0.0000011574074
2010-07-23,0
2010-07-24,0
2010-07-25,0.0000023148148
2010-07-26,0.000005787037
2010-07-27,0.0000023148148
2010-07-28,0.0000011574074
2010-07-29,0
2010-07-30,0.0000069444445
2010-07-31,0.0000011574074
2010-08-01,0.000055555556
2010-08-02,0.0000034722223
2010-08-03,0
2010-08-04,0
2010-08-05,0.0000046296295
2010-08-06,0.000011574074
2010-08-07,0.0000023148148
2010-08-08,0.000008101852
2010-08-09,0.000046296296
2010-08-10,0.000042824075
2010-08-11,0.000037037036
2010-08-12,0.00014467593
2010-08-13,0.0000034722223
2010-08-14,0.0000023148148
2010-08-15,0
2010-08-16,0.0000775463
2010-08-17,0
2010-08-18,0.0000011574074
2010-08-19,0.000028935185
2010-08-20,0.000017361112
2010-08-21,0.000013888889
2010-08-22,0.0000150462965
2010-08-23,0.00008333333
2010-08-24,0.000018518518
2010-08-25,0
2010-08-26,0.0000011574074
2010-08-27,0
2010-08-28,0.0000034722223
2010-08-29,0.0000023148148
2010-08-30,0
2010-08-31,0
2010-09-01,0.0000023148148
2010-09-02,0
2010-09-03,0
2010-09-04,0
2010-09-05,0
2010-09-06,0.00009259259
2010-09-07,0.000041666666
2010-09-08,0
2010-09-09,0.000016203703
2010-09-10,0.000050925926
2010-09-11,0.0000011574074
2010-09-12,0.000025462963
2010-09-13,0.000060185186
2010-09-14,0.000037037036
2010-09-15,0
2010-09-16,0
2010-09-17,0
2010-09-18,0.0000625
2010-09-19,0.0000625
2010-09-20,0
2010-09-21,0.0000046296295
2010-09-22,0.00012037037
2010-09-23,0.00025462962
2010-09-24,0
2010-09-25,0
2010-09-26,0.000005787037
2010-09-27,0.0000034722223
2010-09-28,0.000100694444
2010-09-29,0.000049768518
2010-09-30,0.0000034722223
2010-10-01,0.000034722223
2010-10-02,0.0000023148148
2010-10-03,0.0000023148148
2010-10-04,0.0000023148148
2010-10-05,0.000078703706
2010-10-06,0.0000011574074
2010-10-07,0.0000011574074
2010-10-08,0
2010-10-09,0
2010-10-10,0
2010-10-11,0
2010-10-12,0
2010-10-13,0.0000011574074
2010-10-14,0
2010-10-15,0.000011574074
2010-10-16,0
2010-10-17,0.000009259259
2010-10-18,0.000052083335
2010-10-19,0.0000069444445
2010-10-20,0.000018518518
2010-10-21,0.00010416667
2010-10-22,0.0003252315
2010-10-23,0.000008101852
2010-10-24,0
2010-10-25,0.000043981483
2010-10-26,0.000021990742
2010-10-27,0.000021990742
2010-10-28,0.000017361112
2010-10-29,0.000028935185
2010-10-30,0
2010-10-31,0
2010-11-01,0.00010416667
2010-11-02,0.000042824075
2010-11-03,0.000069444446
2010-11-04,0.000040509258
2010-11-05,0.000079861115
2010-11-06,0.00015162038
2010-11-07,0.000042824075
2010-11-08,0.00010185185
2010-11-09,0.000010416667
2010-11-10,0.00003125
2010-11-11,0.00010763889
2010-11-12,0.000008101852
2010-11-13,0.00010300926
2010-11-14,0.00004861111
2010-11-15,0.0000034722223
2010-11-16,0.0000011574074
2010-11-17,0.0000069444445
2010-11-18,0.000008101852
2010-11-19,0.0000034722223
2010-11-20,0.000052083335
2010-11-21,0.000125
2010-11-22,0.00002662037
2010-11-23,0
2010-11-24,0
2010-11-25,0
2010-11-26,0.00005787037
2010-11-27,0.00010416667
2010-11-28,0.00014236111
2010-11-29,0.000118055556
2010-11-30,0.000033564815
2010-12-01,0.000037037036
2010-12-02,0.000016203703
2010-12-03,0.0000023148148
2010-12-04,0
2010-12-05,0.000023148148
2010-12-06,0.00006597222
2010-12-07,0
2010-12-08,0
2010-12-09,0.0000023148148
2010-12-10,0.0000011574074
2010-12-11,0
2010-12-12,0
2010-12-13,0.000005787037
2010-12-14,0.0000034722223
2010-12-15,0.00006828704
2010-12-16,0.0000011574074
2010-12-17,0
2010-12-18,0.000034722223
2010-12-19,0.000049768518
2010-12-20,0
2010-12-21,0.0000034722223
2010-12-22,0.000027777778
2010-12-23,0.0000011574074
2010-12-24,0
2010-12-25,0
2010-12-26,0.000060185186
2010-12-27,0.00006481481
2010-12-28,0.0000069444445
2010-12-29,0.0000023148148
2010-12-30,0.0000011574074
2010-12-31,0.000016203703
2011-01-01,0
2011-01-02,0
2011-01-03,0.0000034722223
2011-01-04,0.00004861111
2011-01-05,0.000021990742
2011-01-06,0
2011-01-07,0.000082175924
2011-01-08,0.000010416667
2011-01-09,0.0000046296295
2011-01-10,0.00018634259
2011-01-11,0.000019675927
2011-01-12,0.000071759256
2011-01-13,0.000047453705
2011-01-14,0.00002662037
2011-01-15,0.00012384259
2011-01-16,0
2011-01-17,0
2011-01-18,0.0000011574074
2011-01-19,0
2011-01-20,0
2011-01-21,0.0000046296295
2011-01-22,0
2011-01-23,0
2011-01-24,0
2011-01-25,0.000008101852
2011-01-26,0.000018518518
2011-01-27,0
2011-01-28,0
2011-01-29,0.0000023148148
2011-01-30,0
2011-01-31,0.000016203703
2011-02-01,0.000032407406
2011-02-02,0.00012384259
2011-02-03,0.0001550926
2011-02-04,0.00012962963
2011-02-05,0.000008101852
2011-02-06,0.0002037037
2011-02-07,0.00011574074
2011-02-08,0.000040509258
2011-02-09,0.00009722222
2011-02-10,0.0000011574074
2011-02-11,0.00006597222
2011-02-12,0.0000023148148
2011-02-13,0.000018518518
2011-02-14,0.000008101852
2011-02-15,0.000046296296
2011-02-16,0.000027777778
2011-02-17,0.000023148148
2011-02-18,0.000021990742
2011-02-19,0.000005787037
2011-02-20,0
2011-02-21,0
2011-02-22,0.000049768518
2011-02-23,0.0000023148148
2011-02-24,0.0000034722223
2011-02-25,0.000010416667
2011-02-26,0.0000034722223
2011-02-27,0
2011-02-28,0
2011-03-01,0
2011-03-02,0
2011-03-03,0
2011-03-04,0
2011-03-05,0.0000023148148
2011-03-06,0
2011-03-07,0
2011-03-08,0.000070601855
2011-03-09,0.000082175924
2011-03-10,0.000046296296
2011-03-11,0.0000775463
2011-03-12,0.000082175924
2011-03-13,0.00014930556
2011-03-14,0.000028935185
2011-03-15,0.000082175924
2011-03-16,0.0000046296295
2011-03-17,0.000009259259
2011-03-18,0
2011-03-19,0
2011-03-20,0
2011-03-21,0
2011-03-22,0
2011-03-23,0
2011-03-24,0
2011-03-25,0
2011-03-26,0
2011-03-27,0
2011-03-28,0
2011-03-29,0.000024305555
2011-03-30,0.0000625
2011-03-31,0.000017361112
2011-04-01,0.000025462963
2011-04-02,0.0000046296295
2011-04-03,0.0000023148148
2011-04-04,0.000079861115
2011-04-05,0.0000625
2011-04-06,0.000017361112
2011-04-07,0
2011-04-08,0
2011-04-09,0
2011-04-10,0
2011-04-11,0.0000046296295
2011-04-12,0.0000011574074
2011-04-13,0
2011-04-14,0
2011-04-15,0.0000034722223
2011-04-16,0
2011-04-17,0
2011-04-18,0.0000011574074
2011-04-19,0
2011-04-20,0
2011-04-21,0
2011-04-22,0.000005787037
2011-04-23,0.000047453705
2011-04-24,0
2011-04-25,0
2011-04-26,0
2011-04-27,0
2011-04-28,0
2011-04-29,0
2011-04-30,0
2011-05-01,0
2011-05-02,0
2011-05-03,0
2011-05-04,0
2011-05-05,0.000054398148
2011-05-06,0.00018634259
2011-05-07,0.00011689815
2011-05-08,0.0000150462965
2011-05-09,0.000041666666
2011-05-10,0.000033564815
2011-05-11,0.000016203703
2011-05-12,0.000021990742
2011-05-13,0.000017361112
2011-05-14,0.0000011574074
2011-05-15,0.000010416667
2011-05-16,0.000017361112
2011-05-17,0.000010416667
2011-05-18,0.0000034722223
2011-05-19,0.000005787037
2011-05-20,0
2011-05-21,0.00005324074
2011-05-22,0.00009606482
2011-05-23,0.000041666666
2011-05-24,0.000018518518
2011-05-25,0.0000023148148
2011-05-26,0.000011574074
2011-05-27,0.000010416667
2011-05-28,0.000018518518
2011-05-29,0.0000034722223
2011-05-30,0.0000034722223
2011-05-31,0
2011-06-01,0
2011-06-02,0
2011-06-03,0
2011-06-04,0
2011-06-05,0.0000034722223
2011-06-06,0.0000011574074
2011-06-07,0.000017361112
2011-06-08,0.000024305555
2011-06-09,0.0000023148148
2011-06-10,0.000017361112
2011-06-11,0.000082175924
2011-06-12,0.00006481481
2011-06-13,0
2011-06-14,0
2011-06-15,0
2011-06-16,0.0000069444445
2011-06-17,0.000034722223
2011-06-18,0.000038194445
2011-06-19,0.000023148148
2011-06-20,0.000010416667
2011-06-21,0.00024305556
2011-06-22,0.00005787037
2011-06-23,0.000009259259
2011-06-24,0.000010416667
2011-06-25,0.000011574074
2011-06-26,0.0000023148148
2011-06-27,0.0000023148148
2011-06-28,0
2011-06-29,0.000027777778
2011-06-30,0.0000046296295
